Name,mean,date_date
D4__039,13.105680317040951,2022-10-02
D4__056,16.774021352313166,2022-10-02
D4__060,16.2883939038687,2022-10-02
ROOS3,15.534124629080118,2022-10-02
ROOS2,16.631493506493506,2022-10-02
ROOS1,25.414583333333333,2022-10-02
TC014,40.21945701357466,2022-10-02
TC013,29.03652726310217,2022-10-02
TC015,29.4777183600713,2022-10-02
TC016,15.05355648535565,2022-10-02
TC012,15.170712909441232,2022-10-02
Knaggs_011,13.689813048454788,2022-10-02
Knaggs_010,20.668968692449354,2022-10-02
Knaggs_009,14.060421545667449,2022-10-02
TC022,17.480366492146597,2022-10-02
TC023,16.794466403162055,2022-10-02
TC020,10.853341985723556,2022-10-02
TC005,0,2022-10-02
TC006,0,2022-10-02
TC007_008,0,2022-10-02
12-1,20.935622317596568,2022-10-02
24-2W,17.1233140655106,2022-10-02
7-1,23.89731437598736,2022-10-02
39-2,28.244421906693717,2022-10-02
15-3,10.466602129719265,2022-10-02
10-4,NA,2022-10-02
6-4,17.73913043478261,2022-10-02
15-8,13.059659090909092,2022-10-02
15-6,23.55181347150259,2022-10-02
4-1,17.122514777001612,2022-10-02
23-1,NA,2022-10-02
17-1,15.4865,2022-10-02
1-3,29.80750721847931,2022-10-02
1-2,24.81581920903955,2022-10-02
13-1,18.76027397260274,2022-10-02
1-4,20.966887417218544,2022-10-02
36-2,10.102941176470589,2022-10-02
3-3/3-4,8.933092224231464,2022-10-02
39-4,46.72962962962963,2022-10-02
6-3,28.3953488372093,2022-10-02
15-1,28.089267285861716,2022-10-02
19-1,11.782142857142857,2022-10-02
24-2E,17.993333333333332,2022-10-02
18-6,26.89583333333333,2022-10-02
20-1,22.956976744186047,2022-10-02
,21.907894736842103,2022-10-02
13-3,29.306603773584907,2022-10-02
1-5,26.298850574712645,2022-10-02
36-2,15.4384,2022-10-02
10-2,9.423679060665362,2022-10-02
31-3,10.486338797814208,2022-10-02
31-3,11.814712389380531,2022-10-02
31-4,11.872,2022-10-02
24-2W,26.66062176165803,2022-10-02
17-3,25.675012774655084,2022-10-02
18-3,33.81746031746032,2022-10-02
13-2E,21.85681818181818,2022-10-02
13-5,29.647398843930635,2022-10-02
24-2W,18.543893129770996,2022-10-02
10-1,18.357009345794392,2022-10-02
3-1/3-2,23.49439775910364,2022-10-02
39-3,56.50931677018634,2022-10-02
6-2,29.262981574539364,2022-10-02
8-4,9.596881959910911,2022-10-02
33-4,17.220338983050848,2022-10-02
16-3,21.3320987654321,2022-10-02
7-4,27.277807344332093,2022-10-02
20-2,24.56973995271868,2022-10-02
,15.868824531516184,2022-10-02
24-3,15.69496855345912,2022-10-02
24-4,17.773371104815865,2022-10-02
20-3,29.11629279811098,2022-10-02
13-7,13.959375,2022-10-02
7-2,27.00692307692308,2022-10-02
12-2,13.090150250417365,2022-10-02
,13.432748538011696,2022-10-02
15-3,10.221183800623052,2022-10-02
10-4,15.904299583911234,2022-10-02
33-2,22.006349206349206,2022-10-02
38-5,46.91311754684838,2022-10-02
18-2,28.61874640598045,2022-10-02
,28.2827868852459,2022-10-02
18-1,10.96470588235294,2022-10-02
13-2W,22.16113744075829,2022-10-02
7-5,25.6515609264854,2022-10-02
,10.56060606060606,2022-10-02
13-6,18.88571428571429,2022-10-02
39-1,27.457278481012654,2022-10-02
15-2,17.454968041836143,2022-10-02
31-4,15.223744292237445,2022-10-02
9-2,18.590228013029314,2022-10-02
8-2,29.684892086330937,2022-10-02
27-1,18.139421116999596,2022-10-02
7-3,29.820572312451663,2022-10-02
19-2,44.743261455525605,2022-10-02
38-0,28.154448398576516,2022-10-02
,10.58937198067633,2022-10-02
39-3,51.34433962264151,2022-10-02
39-5,56.57425742574257,2022-10-02
39-5,51.88588235294117,2022-10-02
,37.36111111111112,2022-10-02
38-6,22.863325740318903,2022-10-02
8-3,30.815853658536582,2022-10-02
22-2,24.19833333333333,2022-10-02
22-2,26.19607843137255,2022-10-02
22-2,30.65972222222222,2022-10-02
19-1,15.52,2022-10-02
19-1,13.273381294964029,2022-10-02
19-1,15.149019607843137,2022-10-02
19-1,16.076045627376427,2022-10-02
19-1,16.577205882352942,2022-10-02
19-1,15.588669950738916,2022-10-02
19-1,14.725925925925926,2022-10-02
19-1,12.371428571428572,2022-10-02
19-1,13.410714285714286,2022-10-02
19-1,11.685185185185183,2022-10-02
24-2E,21.63722397476341,2022-10-02
24-3,16.79281767955801,2022-10-02
24-3,15.37049180327869,2022-10-02
24-4,16.783098591549297,2022-10-02
24-4,16.943859649122807,2022-10-02
19-2,42.2828535669587,2022-10-02
,19.666666666666668,2022-10-02
36-1,8.51207729468599,2022-10-02
36-1,10.240196078431373,2022-10-02
36-3,13.13953488372093,2022-10-02
23-1,NA,2022-10-02
6-3,24.70212765957447,2022-10-02
6-3,27.40983606557377,2022-10-02
39-3,49.575,2022-10-02
6-3,28.23333333333333,2022-10-02
6-3,27.23913043478261,2022-10-02
6-4,15.262096774193548,2022-10-02
6-5W,17.49107981220657,2022-10-02
6-5E,17.27188940092166,2022-10-02
22-2,23.445652173913043,2022-10-02
22-2,25.353571428571428,2022-10-02
22-2,22.88405797101449,2022-10-02
22-2,28.93,2022-10-02
,13.529780564263325,2022-10-02
,9.111527647610124,2022-10-02
,10.469833119383823,2022-10-02
,22.27586206896552,2022-10-02
,15.447608200455582,2022-10-02
,12.649645390070924,2022-10-02
,13.059508408796896,2022-10-02
,14.860748476936466,2022-10-02
,17.335403726708076,2022-10-02
23-1,26.30880361173815,2022-10-02
23-2,10.16421568627451,2022-10-02
34-2,12.287234042553193,2022-10-02
28-5,27.501910219675263,2022-10-02
28-4,10.681168831168833,2022-10-02
38-7,12.55746835443038,2022-10-02
28-2,12.790969899665551,2022-10-02
28-1,19.744376278118608,2022-10-02
16-1,10.148311306901617,2022-10-02
4-2,17.04493650276783,2022-10-02
HansHerkert,21.69680148030664,2022-10-07
YoloBasin,9.711574074074074,2022-10-07
HPond,20.99240506329114,2022-10-07
Lucky5,8.400453343407632,2022-10-07
76,22.871859296482413,2022-10-07
70,39.82651685393258,2022-10-07
71,3.1459074733096086,2022-10-07
72,25.47415230683713,2022-10-07
64,35.67315716272601,2022-10-07
63,35.82816229116945,2022-10-07
Pond5,25.66927083333333,2022-10-07
Pond6,27.65282583621684,2022-10-07
Pond7,27.013698630136982,2022-10-07
Pond8,28.06860706860707,2022-10-07
Pond9,11.993303571428571,2022-10-07
Pond10,23.01678908709339,2022-10-07
Newstrom,25.872739018087856,2022-10-07
C300,2.8649535265172226,2022-10-07
Souza1-4,4.913848631239936,2022-10-07
Souza106,10.16842105263158,2022-10-07
Dingville1,1.8443305573350417,2022-10-07
Dingville3,2.8525052928722654,2022-10-07
Dingville4,2.6017262638717638,2022-10-07
ShadyOaks(MichaelRue),16.681818181818183,2022-10-07
NorthCreekHouse(R&F Ranch),24.780277961614825,2022-10-07
RioOsoRanch(RioOso),17.60939431396786,2022-10-07
Bluebird(R&F RealEstate),29.59181475498115,2022-10-07
Morrison(MichaelRue),25.67701863354037,2022-10-07
Knaggs,16.32521155529618,2022-10-07
TuleBasin(Chesapeak),15.027613827993257,2022-10-07
TuleBasin,20.55956678700361,2022-10-07
CapOil,20.239910313901344,2022-10-07
TidesEnd,19.01541950113379,2022-10-07
Field 29C,12.327533265097236,2022-10-07
Field 29B,14.544563279857398,2022-10-07
Field 29A,15.261666666666668,2022-10-07
Field 25E,13.420593368237348,2022-10-07
Field 25D,12.48655462184874,2022-10-07
Field 25C,15.090468497576737,2022-10-07
Field 26EE,31.660907127429805,2022-10-07
Field 26CW,31.33264033264033,2022-10-07
Field 26D - 50% ONLY,35.23085106382979,2022-10-07
Field 18,27.19959266802444,2022-10-07
Field 20A,19.3342091434577,2022-10-07
Field 20B,23.02598808879264,2022-10-07
Field 21,27.77888844462215,2022-10-07
Field and Tule,26.88639076800637,2022-10-07
055D,21.488759367194007,2022-10-07
055E,28.80940794809408,2022-10-07
056A,19.7166392092257,2022-10-07
056B,42.29189189189189,2022-10-07
056F,25.87856173677069,2022-10-07
056E,36.52275769745649,2022-10-07
056G,37.20393258426967,2022-10-07
056H,35.84360465116279,2022-10-07
056I,24.56118881118881,2022-10-07
056J,19.932116371933827,2022-10-07
056K,19.68503937007874,2022-10-07
056L,35.33748517200475,2022-10-07
056M,54.5286312849162,2022-10-07
056N,38.11572438162544,2022-10-07
056P,32.47355769230769,2022-10-07
056Q,27.330903790087465,2022-10-07
061,33.693211488250654,2022-10-07
068B,33.27931904161412,2022-10-07
069A3,20.372859025032938,2022-10-07
069B,28.755779490219325,2022-10-07
069C,34.13703703703704,2022-10-07
072A,22.11994698475812,2022-10-07
072B,24.68227848101266,2022-10-07
076A1,33.65732368896926,2022-10-07
076A1,33.65732368896926,2022-10-07
076B,33.27029608404967,2022-10-07
076CW,33.699186991869915,2022-10-07
078A,31.473358116480792,2022-10-07
078B,32.51866666666667,2022-10-07
078C,29.8425,2022-10-07
088,20.84988764044944,2022-10-07
089B,20.394350282485878,2022-10-07
089A,NA,2022-10-07
090A,29.078651685393258,2022-10-07
091A,26.41623711340206,2022-10-07
091B,9.290862290862291,2022-10-07
093A,10.95397489539749,2022-10-07
093B,14.883916083916084,2022-10-07
093C,20.664638269100745,2022-10-07
093D,18.77960526315789,2022-10-07
093E,18.219321148825067,2022-10-07
094B,26.83412483039349,2022-10-07
096AW2,26.59392945036916,2022-10-07
096AW1,28.593023255813957,2022-10-07
100A,27.806213796735125,2022-10-07
100B,37.57136015325671,2022-10-07
100C,25.635179153094462,2022-10-07
100DE,24.125082508250824,2022-10-07
100G,21.52200614124872,2022-10-07
100M1,23.011336032388662,2022-10-07
100N,30.13211009174312,2022-10-07
102D,23.745169082125603,2022-10-07
102G,22.60909090909091,2022-10-07
102J,22.86842105263158,2022-10-07
106H6,16.852777777777778,2022-10-07
106H3,6.147058823529412,2022-10-07
106H4,9.673504273504273,2022-10-07
106H2,10.077340569877885,2022-10-07
106H2,5.908333333333333,2022-10-07
110F,25.69090909090909,2022-10-07
110G,20.270491803278688,2022-10-07
110J,26.183195592286506,2022-10-07
110K,28.8997867803838,2022-10-07
110L,27.86888888888889,2022-10-07
111A,30.98283261802575,2022-10-07
111B,28.896247240618106,2022-10-07
111C,30.6320939334638,2022-10-07
111D,32.29159049360146,2022-10-07
111E,24.98957790515894,2022-10-07
111F,27.47950639048039,2022-10-07
111G,28.303140646335912,2022-10-07
111H,28.852246763137853,2022-10-07
111J,32.35892514395393,2022-10-07
111K,31.28273809523809,2022-10-07
116A,25.90353697749196,2022-10-07
116D,25.10460251046025,2022-10-07
131D,26.4501312335958,2022-10-07
131F,13.89119170984456,2022-10-07
192EN,20.54532775453277,2022-10-07
192ES,33.96335369239311,2022-10-07
203-42,32.83226837060703,2022-10-07
203-41,32.59487492373398,2022-10-07
205C,34.46239316239316,2022-10-07
205E,34.27781269641735,2022-10-07
205W,22.635926222935044,2022-10-07
206SW,18.730703259005143,2022-10-07
207E,29.63047138047138,2022-10-07
207W,32.0527974783294,2022-10-07
208E,33.29926470588235,2022-10-07
208W,27.696296296296296,2022-10-07
209E,27.65909090909091,2022-10-07
209W,40.94282744282744,2022-10-07
210E,35.38501742160279,2022-10-07
210W,33.230345911949684,2022-10-07
211E,36.0363321799308,2022-10-07
211C,33.37533156498674,2022-10-07
211SE,27.703846153846158,2022-10-07
211SWE,37.40485829959514,2022-10-07
211SWW,32.98268398268398,2022-10-07
211W,34.89567567567568,2022-10-07
212E,33.70010729613734,2022-10-07
212W,31.85783783783784,2022-10-07
213E,31.107836570663096,2022-10-07
213W,30.394470667565745,2022-10-07
214E,36.28699551569507,2022-10-07
214W,35.88407494145199,2022-10-07
215E,35.41213653603034,2022-10-07
215W,35.12309644670051,2022-10-07
216E,32.64110622250157,2022-10-07
216W,30.669747381392483,2022-10-07
217E,31.31413043478261,2022-10-07
217W,30.5723606168446,2022-10-07
218E,29.620826259196377,2022-10-07
218W,36.71662763466042,2022-10-07
219E,30.96414342629482,2022-10-07
219W,33.47964721845319,2022-10-07
220E,34.62537764350453,2022-10-07
220W,32.388083735909824,2022-10-07
221E,33.63872255489022,2022-10-07
221S,36.79785809906292,2022-10-07
221W,36.8009768009768,2022-10-07
222E,32.17430673457838,2022-10-07
222W,35.215819209039545,2022-10-07
Barale,26.828125,2022-10-07
BorderTule,27.16359586960923,2022-10-07
8-4,11.391304347826088,2022-10-07
21-1,18.31530282015719,2022-10-07
21-2,24.617330462863293,2022-10-07
5-3,16.054753309265944,2022-10-07
5-2,19.4743508549715,2022-10-07
5-1,24.845641646489103,2022-10-07
32-3,25.34165442976016,2022-10-07
32-2,23.63039399624765,2022-10-07
32-1,14.27942794279428,2022-10-07
21-3,30.48544819557625,2022-10-07
21-4,19.11142587346553,2022-10-07
16-2,23.688543689320387,2022-10-07
9-1,31.077433628318584,2022-10-07
22-1,25.592406876790832,2022-10-07
31-1,12.460046547711404,2022-10-07
31-2,10.659972299168976,2022-10-07
27-2,23.20915896081021,2022-10-07
18-5,30.95680345572354,2022-10-07
24-1,14.428571428571429,2022-10-07
17-2,16.25938566552901,2022-10-07
Staten Island Pilot,0,2022-10-07
D1A_019,24.87391646966115,2022-10-07
D1A_032,24.090687766281192,2022-10-07
D1A_050,31.73076923076923,2022-10-07
D3__017,33.08955223880597,2022-10-07
D3__018,37.321056845476384,2022-10-07
D3__025,16.04286671131949,2022-10-07
D3__074,17.247138047138048,2022-10-07
D3__080,16.93003300330033,2022-10-07
D3__085,17.414494596312778,2022-10-07
D4__010,19.254085397996835,2022-10-07
D4__038,17.02524630541872,2022-10-07
D4__039,16.636063408190225,2022-10-07
D4__056,16.166370106761565,2022-10-07
D4__060,16.146541617819462,2022-10-07
ROOS3,14.576656775469832,2022-10-07
ROOS2,17.57792207792208,2022-10-07
ROOS1,21.383333333333333,2022-10-07
TC014,23.94117647058824,2022-10-07
TC013,32.19745897300159,2022-10-07
TC015,35.38057040998218,2022-10-07
TC016,13.959832635983265,2022-10-07
TC012,16.22543352601156,2022-10-07
Knaggs_011,13.07020221289584,2022-10-07
Knaggs_010,22.593922651933703,2022-10-07
Knaggs_009,14.20655737704918,2022-10-07
TC022,17.494764397905758,2022-10-07
TC023,16.211462450592887,2022-10-07
TC020,3.4282933160285527,2022-10-07
TC005,0,2022-10-07
TC006,0,2022-10-07
TC007_008,0,2022-10-07
12-1,20.78969957081545,2022-10-07
24-2W,17.134874759152215,2022-10-07
7-1,27.97314375987362,2022-10-07
39-2,39.13894523326572,2022-10-07
15-3,10.50242013552759,2022-10-07
10-4,NA,2022-10-07
6-4,19.14673913043478,2022-10-07
15-8,27.545454545454547,2022-10-07
15-6,28.067357512953368,2022-10-07
4-1,19.31703385276733,2022-10-07
23-1,NA,2022-10-07
17-1,13.1255,2022-10-07
1-3,35.379210779595766,2022-10-07
1-2,26.053107344632767,2022-10-07
13-1,19.220890410958905,2022-10-07
1-4,19.83443708609272,2022-10-07
36-2,14.75,2022-10-07
3-3/3-4,10.936106088004822,2022-10-07
39-4,48.42962962962963,2022-10-07
6-3,29.186046511627907,2022-10-07
15-1,29.940660474716204,2022-10-07
19-1,14.732142857142858,2022-10-07
24-2E,17.03,2022-10-07
18-6,31.77777777777778,2022-10-07
20-1,28.592441860465115,2022-10-07
,24.38815789473684,2022-10-07
13-3,30.50754716981132,2022-10-07
1-5,30.06513409961686,2022-10-07
36-2,20.3264,2022-10-07
10-2,11.966731898238748,2022-10-07
31-3,14.591530054644808,2022-10-07
31-3,16.874446902654867,2022-10-07
31-4,18.436,2022-10-07
24-2W,20.269430051813472,2022-10-07
17-3,32.33980582524272,2022-10-07
18-3,34.90702947845805,2022-10-07
13-2E,29.897727272727277,2022-10-07
13-5,29.387283236994215,2022-10-07
24-2W,13.80916030534351,2022-10-07
10-1,21.51214953271028,2022-10-07
3-1/3-2,20.96358543417367,2022-10-07
39-3,64.0807453416149,2022-10-07
6-2,28.614740368509214,2022-10-07
8-4,11.443207126948774,2022-10-07
33-4,23.146023468057365,2022-10-07
16-3,20.69938271604938,2022-10-07
7-4,27.406067056945183,2022-10-07
20-2,28.655437352245865,2022-10-07
,22.21465076660988,2022-10-07
24-3,15.21383647798742,2022-10-07
24-4,16.38243626062323,2022-10-07
20-3,28.626918536009445,2022-10-07
13-7,17.978125,2022-10-07
7-2,31.634615384615383,2022-10-07
12-2,13.412353923205345,2022-10-07
,16.432748538011698,2022-10-07
15-3,11.44392523364486,2022-10-07
10-4,23.30651872399445,2022-10-07
33-2,28.682539682539684,2022-10-07
38-5,48.06473594548552,2022-10-07
18-2,32.68545140885566,2022-10-07
,18.918032786885245,2022-10-07
18-1,10.715294117647058,2022-10-07
13-2W,32.22432859399684,2022-10-07
7-5,26.78247734138973,2022-10-07
,9.178451178451178,2022-10-07
13-6,19.56,2022-10-07
39-1,39.60601265822785,2022-10-07
15-2,16.895990703079605,2022-10-07
31-4,17.15068493150685,2022-10-07
9-2,17.481107491856676,2022-10-07
8-2,32.89064748201439,2022-10-07
27-1,20.7501019160212,2022-10-07
7-3,32.47447795823666,2022-10-07
19-2,49.392857142857146,2022-10-07
38-0,31.84626334519573,2022-10-07
,11.154589371980675,2022-10-07
39-3,57.52358490566038,2022-10-07
39-5,47.96039603960397,2022-10-07
39-5,55.38117647058824,2022-10-07
,45.583333333333336,2022-10-07
38-6,22.025816249050877,2022-10-07
8-3,29.60691056910569,2022-10-07
22-2,25.7,2022-10-07
22-2,28.176470588235293,2022-10-07
22-2,34.75,2022-10-07
19-1,15.937142857142858,2022-10-07
19-1,14.420863309352518,2022-10-07
19-1,17.20392156862745,2022-10-07
19-1,17.55133079847909,2022-10-07
19-1,16.90073529411765,2022-10-07
19-1,15.591133004926109,2022-10-07
19-1,17.01851851851852,2022-10-07
19-1,15.361904761904762,2022-10-07
19-1,13.603571428571428,2022-10-07
19-1,13.933333333333334,2022-10-07
24-2E,19.542586750788644,2022-10-07
24-3,17.185082872928177,2022-10-07
24-3,14.672131147540984,2022-10-07
24-4,14.75492957746479,2022-10-07
24-4,16.70877192982456,2022-10-07
19-2,45.24530663329161,2022-10-07
,26.377777777777776,2022-10-07
36-1,10.333333333333334,2022-10-07
36-1,11.47549019607843,2022-10-07
36-3,14.44186046511628,2022-10-07
23-1,NA,2022-10-07
6-3,25.03191489361702,2022-10-07
6-3,30.18032786885246,2022-10-07
39-3,54.09166666666667,2022-10-07
6-3,32.42,2022-10-07
6-3,28.190217391304348,2022-10-07
6-4,14.028225806451612,2022-10-07
6-5W,15.298591549295775,2022-10-07
6-5E,15.221198156682028,2022-10-07
22-2,24.195652173913043,2022-10-07
22-2,25.82857142857143,2022-10-07
22-2,25.89855072463768,2022-10-07
22-2,32,2022-10-07
,13.70846394984326,2022-10-07
,11.208059981255856,2022-10-07
,12.156611039794608,2022-10-07
,18.4153605015674,2022-10-07
,13.280182232346242,2022-10-07
,13.842553191489362,2022-10-07
,14.371280724450196,2022-10-07
,12.717145343777196,2022-10-07
,16.175983436853002,2022-10-07
23-1,26.18058690744921,2022-10-07
23-2,13.580882352941176,2022-10-07
34-2,17.00531914893617,2022-10-07
28-5,26.8595988538682,2022-10-07
28-4,18.637662337662334,2022-10-07
38-7,15.841012658227848,2022-10-07
28-2,17.190635451505017,2022-10-07
28-1,22.60838445807771,2022-10-07
16-1,17.519089574155654,2022-10-07
4-2,20.791924454575057,2022-10-07
HansHerkert,24.548770816812056,2022-10-09
YoloBasin,14.998148148148148,2022-10-09
HPond,28.22805907172996,2022-10-09
Lucky5,9.873819418209294,2022-10-09
76,20.965829145728645,2022-10-09
70,34.404044943820224,2022-10-09
71,2.5521098118962886,2022-10-09
72,30.60366870483602,2022-10-09
64,32.13282336578581,2022-10-09
63,31.92780429594272,2022-10-09
Pond5,30.71484375,2022-10-09
Pond6,30.034602076124568,2022-10-09
Pond7,30.403348554033485,2022-10-09
Pond8,35.53846153846154,2022-10-09
Pond9,12.986607142857142,2022-10-09
Pond10,26.48373557187828,2022-10-09
